,pagerank
"[BUS]19.963769,50.158222",5.3152340713120364e-05
"[BUS]19.964092,50.158233",5.148758977097243e-05
"[BUS]20.11621,50.158582",3.5811179146720014e-05
"[BUS]19.966017,50.158297",0.00010084580301226056
"[BUS]19.794334,50.159009",6.609006648767898e-05
"[BUS]19.966601,50.158317",5.5350985287789674e-05
"[BUS]20.012161,50.158559",4.391710421901118e-05
"[BUS]19.96696,50.158326",5.449953551827759e-05
"[BUS]19.968304,50.15836",5.417888522362561e-05
"[BUS]19.970088,50.158411",5.1874490727970824e-05
"[BUS]19.84053,50.158429",4.611371015389804e-05
"[BUS]19.971591,50.158453",4.797200513913825e-05
"[BUS]19.918946,50.158533",7.85653631408686e-05
"[BUS]19.973379,50.158503",4.312510783309946e-05
"[BUS]19.942453,50.158513",2.9670025523995615e-05
"[BUS]19.97411,50.158524",7.538351207972256e-05
"[BUS]20.094753,50.158795",4.741098170656629e-05
"[BUS]19.974662,50.158539",3.687426881166794e-05
"[BUS]19.975344,50.158559",3.165520987371405e-05
"[BUS]20.011884,50.158688",8.180955370417107e-05
"[BUS]19.976226,50.158584",5.156891418040909e-05
"[BUS]20.116312,50.158899",3.9659436876033695e-05
"[BUS]19.977429,50.158617",2.337125347085138e-05
"[BUS]19.747666,50.158625",1.6392409121222053e-05
"[BUS]19.977988,50.158629",1.6392409121222053e-05
"[BUS]19.97851,50.158683",1.6392409121222053e-05
"[BUS]19.840007,50.159195",8.715349296564444e-05
"[BUS]19.919244,50.158733",4.1608515675637146e-05
"[BUS]19.94196,50.158768",4.678107110226151e-05
"[BUS]20.10386,50.158965",9.071310273152194e-05
"[BUS]20.094452,50.158973",8.797843003463577e-05
"[BUS]20.01118,50.158876",4.465045895045413e-05
"[BUS]20.010801,50.158942",4.7821980917206905e-05
"[BUS]20.116513,50.159356",7.518989506403924e-05
"[BUS]19.748021,50.159443",2.8675957560833474e-05
"[BUS]20.010326,50.159024",8.552728566139971e-05
"[BUS]20.146433,50.159094",8.129702989242682e-05
"[BUS]19.93606,50.159343",4.1300999860220126e-05
"[BUS]20.008829,50.159266",4.502557811323233e-05
"[BUS]20.088028,50.159118",9.080017209544443e-05
"[BUS]20.089209,50.159075",4.889379911865471e-05
"[BUS]20.087626,50.159244",4.851945560078744e-05
"[BUS]20.093694,50.159217",4.707877681443902e-05
"[BUS]20.090839,50.159146",4.6250983807238345e-05
"[BUS]20.092271,50.159213",8.761643580450126e-05
"[BUS]20.093255,50.159246",4.872911584280536e-05
"[BUS]20.092706,50.159234",4.991527231976011e-05
"[BUS]20.086376,50.159699",5.101437101591111e-05
"[BUS]20.008322,50.159348",4.7273812549431297e-05
"[BUS]19.920179,50.159442",7.578514784571602e-05
"[BUS]19.936156,50.160026",3.5078055976232186e-05
"[BUS]20.007914,50.159411",4.973925977679642e-05
"[BUS]20.116742,50.159827",4.167770867364407e-05
"[BUS]20.006913,50.159604",9.171449684897816e-05
"[BUS]19.981856,50.159442",8.030935626789799e-05
"[BUS]19.982378,50.159483",8.427379318698262e-05
"[BUS]20.103565,50.159485",9.721726330986672e-05
"[BUS]19.98326,50.159552",4.6292397502780044e-05
"[BUS]19.92046,50.159561",4.0549694474730585e-05
"[BUS]19.98387,50.1596",4.443816541844842e-05
"[BUS]19.984507,50.159652",8.459917714780276e-05
"[BUS]19.920745,50.15968",3.711453053239749e-05
"[BUS]20.084904,50.160242",5.368876057916774e-05
"[BUS]20.005902,50.160168",8.513726492880056e-05
"[BUS]19.980068,50.159868",7.642225136594383e-05
"[BUS]19.939972,50.160232",3.959203238100826e-05
"[BUS]20.117006,50.160386",8.076797897447044e-05
"[BUS]20.103054,50.159989",5.47090630878347e-05
"[BUS]19.921545,50.160068",6.609006648767893e-05
"[BUS]19.936183,50.160558",5.926927527091581e-05
"[BUS]20.147261,50.160036",8.810441709921078e-05
"[BUS]19.883041,50.160239",8.990856335571773e-05
"[BUS]19.986629,50.160063",4.810160555663198e-05
"[BUS]19.987045,50.160116",4.611371015389804e-05
"[BUS]19.797938,50.160369",6.85791330741129e-05
"[BUS]20.005486,50.160256",4.5787383452251085e-05
"[BUS]20.102834,50.160198",5.283793761322022e-05
"[BUS]19.987923,50.160214",8.715349296564444e-05
"[BUS]20.083979,50.160576",9.352876670017508e-05
"[BUS]20.004093,50.160413",8.423787156815596e-05
"[BUS]19.979952,50.160292",4.2367501847533144e-05
"[BUS]19.98896,50.160338",9.679783448506766e-05
"[BUS]19.92305,50.16127",6.846574120841302e-05
"[BUS]20.117163,50.16072",4.46410518635175e-05
"[BUS]20.003131,50.160411",4.510402641325337e-05
"[BUS]20.002657,50.16045",8.238941918729573e-05
"[BUS]19.748567,50.160882",3.832029908025669e-05
"[BUS]19.989796,50.160427",0.00010908138292467909
"[BUS]19.939082,50.160449",3.023225788538784e-05
"[BUS]19.990179,50.160466",5.547981661816291e-05
"[BUS]20.147429,50.16048",5.0585606425939085e-05
"[BUS]19.798566,50.160562",7.103983427355734e-05
"[BUS]20.001298,50.160736",7.573099533949417e-05
"[BUS]20.083302,50.160821",4.876344624814221e-05
"[BUS]20.102372,50.160638",5.040959388297538e-05
"[BUS]19.882468,50.160657",4.908512196621353e-05
"[BUS]19.800348,50.161327",7.431236121615396e-05
"[BUS]19.997999,50.160698",3.8854037684757324e-05
"[BUS]19.99747,50.16072",4.231720725026101e-05
"[BUS]19.998599,50.160701",6.927609716039525e-05
"[BUS]19.992565,50.160714",5.419597221825296e-05
"[BUS]19.995949,50.16086",4.509229588679063e-05
"[BUS]20.117402,50.161308",8.395824692873088e-05
"[BUS]19.999617,50.160727",7.158561654504328e-05
"[BUS]19.979825,50.160756",4.087087535787388e-05
"[BUS]19.992992,50.160758",5.2687046259335134e-05
"[BUS]20.082675,50.161159",5.1029030069829116e-05
"[BUS]19.995172,50.160922",4.7354624804301485e-05
"[BUS]19.882098,50.160867",4.596613474124963e-05
"[BUS]19.936109,50.161262",2.7056956644245807e-05
"[BUS]19.74922,50.161584",4.645379166765298e-05
"[BUS]19.994435,50.160908",5.091223423160293e-05
"[BUS]19.994804,50.160932",4.92775886084615e-05
"[BUS]20.147453,50.160971",4.9574576500947075e-05
"[BUS]20.101995,50.160997",4.766570574477378e-05
"[BUS]20.082326,50.161371",5.3508551117446645e-05
"[BUS]19.979712,50.161167",7.833571400947744e-05
"[BUS]19.881365,50.161365",8.442354034611864e-05
"[BUS]19.936276,50.16282",2.5777947005331582e-05
"[BUS]20.117839,50.162738",7.856658570308866e-05
"[BUS]20.082077,50.161548",5.402621327748606e-05
"[BUS]19.811576,50.161573",1.6392409121222053e-05
"[BUS]19.809601,50.161456",2.8675957560833474e-05
"[BUS]19.808885,50.161502",3.832029908025669e-05
"[BUS]19.803775,50.161464",8.328611956245378e-05
"[BUS]19.802674,50.161614",7.874052852646282e-05
"[BUS]19.804224,50.161472",4.415030181526635e-05
"[BUS]19.804556,50.161482",4.050004178141602e-05
"[BUS]19.804892,50.161504",7.258160081976066e-05
"[BUS]19.808289,50.161542",4.645379166765298e-05
"[BUS]20.081133,50.16234",9.754836412547292e-05
"[BUS]19.805621,50.161551",7.472450091692063e-05
"[BUS]19.807434,50.161599",5.3344537897280987e-05
"[BUS]19.806392,50.161588",3.824431047307925e-05
"[BUS]19.80679,50.161607",3.292749687027326e-05
"[BUS]19.88072,50.162709",9.006724719251329e-05
"[BUS]19.979352,50.162482",9.116626831129305e-05
"[BUS]20.101107,50.161834",4.483424792343283e-05
"[BUS]19.899472,50.16425",7.174578750137185e-05
"[BUS]20.147498,50.161865",4.810160555663198e-05
"[BUS]19.749937,50.162514",5.3344537897280987e-05
"[BUS]20.079749,50.162806",5.182047117883308e-05
"[BUS]20.100516,50.162389",4.1985216496266144e-05
"[BUS]19.923639,50.163439",7.020597107616145e-05
"[BUS]20.147562,50.162682",4.5206575228299584e-05
"[BUS]20.118006,50.163053",7.384830695935548e-05
"[BUS]20.100307,50.162782",7.757907842251556e-05
"[BUS]20.078922,50.163081",5.266309045930494e-05
"[BUS]19.979221,50.162961",0.00010561973210603239
"[BUS]20.078216,50.16337",9.368986602607774e-05
"[BUS]19.839325,50.163273",9.316929478267383e-05
"[BUS]20.100177,50.16318",4.230278985289063e-05
"[BUS]20.118353,50.163529",4.0556095578926686e-05
"[BUS]19.750465,50.164506",5.843647049512651e-05
"[BUS]19.879567,50.163319",4.9871881843257194e-05
"[BUS]20.07765,50.163622",4.9747551626363386e-05
"[BUS]19.839082,50.163468",0.00010054045911998148
"[BUS]19.898098,50.172865",8.373266541764814e-05
"[BUS]20.1191,50.164579",7.550013867895086e-05
"[BUS]20.099934,50.163841",7.821341647909151e-05
"[BUS]19.878905,50.163596",4.7486954455775224e-05
"[BUS]20.07685,50.164122",5.282864086710803e-05
"[BUS]20.147786,50.164094",8.320399216327314e-05
"[BUS]19.878603,50.163723",4.451075902057495e-05
"[BUS]19.92384,50.164239",7.182288707044208e-05
"[BUS]19.838523,50.163771",5.514323831048703e-05
"[BUS]19.878321,50.163841",4.0981005389463784e-05
"[BUS]19.837868,50.164041",5.289479323663778e-05
"[BUS]19.87777,50.164097",7.385501452463412e-05
"[BUS]20.076297,50.16466",9.225693936864425e-05
"[BUS]19.837424,50.164165",5.0702706662045805e-05
"[BUS]20.099798,50.164171",4.239202100893482e-05
"[BUS]19.831535,50.164491",7.371568456925642e-05
"[BUS]19.834053,50.164186",6.933833972004502e-05
"[BUS]20.148168,50.164198",8.782340880088862e-05
"[BUS]19.834689,50.164232",3.859157265706417e-05
"[BUS]19.835348,50.164292",7.361991581208338e-05
"[BUS]19.836896,50.164256",4.8804266367669975e-05
"[BUS]20.072522,50.164449",7.193105784299641e-05
"[BUS]19.877371,50.164282",3.876216234938357e-05
"[BUS]20.148648,50.164329",9.330722033096011e-05
"[BUS]19.835686,50.164314",4.0821214389301485e-05
"[BUS]19.836469,50.164304",4.6739415101916884e-05
"[BUS]19.835996,50.164326",4.413335276679625e-05
"[BUS]19.877001,50.164432",6.951312091718818e-05
"[BUS]20.073261,50.164439",7.653927621944427e-05
"[BUS]20.072368,50.164788",3.969314427915278e-05
"[BUS]20.14917,50.164464",5.0702706662045805e-05
"[BUS]20.119279,50.164831",7.139402555841838e-05
"[BUS]20.099525,50.164869",7.714795157974845e-05
"[BUS]20.074148,50.164668",8.234932159590624e-05
"[BUS]20.149777,50.164621",4.835069890487075e-05
"[BUS]19.876203,50.164742",7.329494954946524e-05
"[BUS]20.074643,50.164687",4.46230628052056e-05
"[BUS]20.075253,50.164711",8.319124159468211e-05
"[BUS]19.978716,50.164806",0.00012469996967081332
"[BUS]20.072117,50.16512",4.2837697329052584e-05
"[BUS]20.150541,50.164825",4.569691549752969e-05
"[BUS]19.82882,50.165845",7.963965181923476e-05
"[BUS]19.875736,50.165011",3.946111715075355e-05
"[BUS]20.151268,50.16507",4.251795255213031e-05
"[BUS]20.070848,50.166797",4.5583003410116265e-05
"[BUS]19.874997,50.165526",7.115849184011086e-05
"[BUS]19.965311,50.16521",5.5758051673321245e-05
"[BUS]19.966541,50.165276",5.67808804155142e-05
"[BUS]19.964948,50.165224",0.00010908138292467909
"[BUS]19.978592,50.165257",0.000150287976891629
"[BUS]19.967184,50.165311",5.76263410736559e-05
"[BUS]20.151749,50.165281",3.8579610669442014e-05
"[BUS]19.968033,50.165355",0.00010068892253315722
"[BUS]20.121213,50.16632",3.9513211821943055e-05
"[BUS]20.099336,50.165469",8.030935626789799e-05
"[BUS]19.968938,50.1654",5.180581212491508e-05
"[BUS]19.969912,50.165448",5.284329992102603e-05
"[BUS]19.96429,50.16542",5.547981661816291e-05
"[BUS]20.152163,50.165442",6.741035637092853e-05
"[BUS]19.972204,50.165561",5.3508551117446645e-05
"[BUS]19.97821,50.165858",0.0001343353964501562
"[BUS]19.963702,50.165573",5.419597221825296e-05
"[BUS]19.86769,50.167757",8.130269162243241e-05
"[BUS]19.92387,50.16578",7.491756296227543e-05
"[BUS]19.963144,50.165722",5.450131611053205e-05
"[BUS]19.869844,50.165901",4.38203990475529e-05
"[BUS]19.874379,50.165932",7.413326689551124e-05
"[BUS]19.870201,50.166034",4.6393908236311125e-05
"[BUS]19.870633,50.166149",8.526086996363946e-05
"[BUS]19.872901,50.166134",7.759074317102665e-05
"[BUS]19.924064,50.166267",8.015403659417266e-05
"[BUS]19.870925,50.166218",4.573153669942675e-05
"[BUS]19.871582,50.166279",8.331752770089268e-05
"[BUS]20.15202,50.166281",3.292749687027326e-05
"[BUS]20.098948,50.166557",8.38202257241834e-05
"[BUS]20.122316,50.166939",4.2781261507059485e-05
"[BUS]19.978257,50.166455",4.970846137472384e-05
"[BUS]19.960141,50.166498",5.304746518277733e-05
"[BUS]20.152648,50.166513",5.3344537897280987e-05
"[BUS]19.751873,50.167146",6.131904228992602e-05
"[BUS]20.070399,50.167539",4.815728856195419e-05
"[BUS]20.122868,50.167576",4.567970858157454e-05
"[BUS]20.098718,50.166975",4.50782385707876e-05
"[BUS]20.156611,50.167123",1.6392409121222053e-05
"[BUS]20.153288,50.167066",4.645379166765298e-05
"[BUS]19.95808,50.167072",5.088291612376691e-05
"[BUS]19.97808,50.167097",4.599368866959824e-05
"[BUS]20.155942,50.167782",2.8675957560833474e-05
"[BUS]19.752088,50.16818",6.244338632432675e-05
"[BUS]19.924233,50.167157",4.33925412110759e-05
"[BUS]19.977882,50.167884",8.415172275766948e-05
"[BUS]20.070086,50.168007",5.03452040840487e-05
"[BUS]19.92421,50.16754",3.983562424723064e-05
"[BUS]20.123256,50.168234",4.833603985095274e-05
"[BUS]19.899103,50.168416",9.95397801972281e-05
"[BUS]19.827254,50.167712",4.287083921162254e-05
"[BUS]20.1549,50.167767",3.832029908025669e-05
"[BUS]20.098223,50.167834",4.2215595141633405e-05
"[BUS]19.92414,50.16827",7.135883281364361e-05
"[BUS]19.954644,50.167945",4.878960731375198e-05
"[BUS]19.826858,50.168158",6.933845596985055e-05
"[BUS]20.069416,50.169143",5.1819369157201376e-05
"[BUS]19.953596,50.168103",4.689386751356699e-05
"[BUS]19.95303,50.168186",4.455026432107528e-05
"[BUS]20.123618,50.168842",5.088291612376691e-05
"[BUS]19.750829,50.168374",6.27085480565256e-05
"[BUS]19.952468,50.168269",4.165147833543635e-05
"[BUS]19.951524,50.16842",7.653927621944427e-05
"[BUS]19.826535,50.168521",8.884619231771906e-05
"[BUS]19.867126,50.168553",8.720689329775791e-05
"[BUS]19.950599,50.168566",8.325645652150471e-05
"[BUS]20.097755,50.168632",7.789432625683131e-05
"[BUS]19.750076,50.169245",3.6075230397271644e-05
"[BUS]19.949886,50.168679",4.5690678280792804e-05
"[BUS]19.949164,50.168798",8.479656910998751e-05
"[BUS]20.12437,50.170096",5.304746518277733e-05
"[BUS]20.097552,50.168938",4.254399098166063e-05
"[BUS]19.948106,50.16896",9.261444194664136e-05
"[BUS]19.925019,50.169008",7.429005267610207e-05
"[BUS]19.947256,50.169094",5.284329992102603e-05
"[BUS]19.825802,50.169343",8.473455047771713e-05
"[BUS]20.069295,50.169486",5.2687046259335134e-05
"[BUS]19.946663,50.169188",5.180581212491508e-05
"[BUS]19.898836,50.169385",5.7404143221751e-05
"[BUS]19.749721,50.170355",6.97157403725799e-05
"[BUS]19.946154,50.169269",0.00010068892253315722
"[BUS]19.945565,50.169364",5.76263410736559e-05
"[BUS]19.92552,50.169376",7.930498102206332e-05
"[BUS]19.977874,50.16943",9.111565201730161e-05
"[BUS]20.069163,50.170036",5.419597221825296e-05
"[BUS]19.944723,50.169497",5.67808804155142e-05
"[BUS]20.097084,50.169646",3.9687900882153166e-05
"[BUS]19.925979,50.169688",4.3810655132275004e-05
"[BUS]19.943342,50.169714",5.020005038314657e-05
"[BUS]19.866141,50.169736",4.65762544392773e-05
"[BUS]20.096835,50.169949",7.282621823490253e-05
"[BUS]19.92637,50.17005",8.266904382672074e-05
"[BUS]19.865919,50.169993",4.335425680447301e-05
"[BUS]19.977886,50.170002",5.144769439753993e-05
"[BUS]20.068903,50.170807",0.00010182430351989141
"[BUS]20.125233,50.171524",9.476107125871484e-05
"[BUS]19.940196,50.170209",9.213993360382658e-05
"[BUS]19.925858,50.170241",4.552033037138625e-05
"[BUS]19.865378,50.17064",7.977952207286108e-05
"[BUS]19.749614,50.170921",6.804160011293265e-05
"[BUS]19.939325,50.170366",4.849320020263455e-05
"[BUS]19.925173,50.170459",8.416905882381407e-05
"[BUS]20.096405,50.170403",7.95657826497341e-05
"[BUS]19.824404,50.170458",4.569691549752969e-05
"[BUS]19.977897,50.170527",5.010286165086265e-05
"[BUS]19.93978,50.170539",4.6402397426026585e-05
"[BUS]19.924598,50.170643",8.94975490605358e-05
"[BUS]19.94028,50.17073",4.415497651096561e-05
"[BUS]19.823765,50.170794",4.263134441783013e-05
"[BUS]20.068773,50.171281",5.5758051673321245e-05
"[BUS]19.92389,50.170883",4.787097037646173e-05
"[BUS]19.977904,50.170906",4.7851023499545964e-05
"[BUS]19.977571,50.170921",4.5838541324008565e-05
"[BUS]20.095837,50.170981",8.630428977498853e-05
"[BUS]19.94069,50.17097",4.055542919503261e-05
"[BUS]19.82343,50.170975",3.905323820098984e-05
"[BUS]19.923327,50.171091",8.916011226691478e-05
"[BUS]19.975883,50.170998",4.300148752697891e-05
"[BUS]19.86513,50.17101",4.299722275505636e-05
"[BUS]19.97535,50.171023",0.00011667233449086712
"[BUS]19.961767,50.172618",0.00012283909890029558
"[BUS]19.749524,50.171919",6.707653345239167e-05
"[BUS]19.823104,50.171149",6.97157403725799e-05
"[BUS]19.923001,50.171213",4.835069890487072e-05
"[BUS]19.971142,50.171222",4.468999511036627e-05
"[BUS]20.068634,50.171841",5.67808804155142e-05
"[BUS]19.969228,50.171317",8.240143101316613e-05
"[BUS]19.922666,50.171338",4.551607322184636e-05
"[BUS]19.822529,50.171457",3.61035783636966e-05
"[BUS]19.9412,50.171474",3.616088324835209e-05
"[BUS]19.968341,50.171487",4.516697342514544e-05
"[BUS]19.922049,50.171537",4.194110637044231e-05
"[BUS]20.095132,50.171838",9.238724299116917e-05
"[BUS]19.864836,50.171603",7.893987766218027e-05
"[BUS]20.125472,50.171908",4.967331991977552e-05
"[BUS]19.921396,50.171712",3.748817196403509e-05
"[BUS]19.966522,50.171829",8.589140356297329e-05
"[BUS]20.068521,50.1722",5.76263410736559e-05
"[BUS]19.82153,50.171998",6.300524480462915e-05
"[BUS]20.126034,50.172413",5.3152340713120364e-05
"[BUS]19.920237,50.171943",6.41931274369873e-05
"[BUS]19.941699,50.171996",3.1069999593382266e-05
"[BUS]19.965491,50.172026",4.735844267412616e-05
"[BUS]19.964596,50.172198",4.4732712363418624e-05
"[BUS]20.068151,50.173059",5.829667517983487e-05
"[BUS]19.918945,50.172201",3.0418827768449223e-05
"[BUS]19.918268,50.172328",4.7750985753585335e-05
"[BUS]19.964068,50.172323",4.2020237519058133e-05
"[BUS]19.916493,50.172663",3.9836576262369585e-05
"[BUS]20.126274,50.172619",5.76263410736559e-05
"[BUS]19.942071,50.172451",2.5200236119111455e-05
"[BUS]19.864399,50.172478",4.2003834131656735e-05
"[BUS]19.962588,50.172552",7.677187814568994e-05
"[BUS]20.127236,50.173451",5.829667517983487e-05
"[BUS]19.961126,50.172666",5.417888522362561e-05
"[BUS]19.960601,50.17272",5.368876057916774e-05
"[BUS]19.960159,50.172732",5.101437101591111e-05
"[BUS]19.916088,50.172739",3.047610916694828e-05
"[BUS]19.958585,50.172843",4.851945560078744e-05
"[BUS]20.095098,50.172868",5.1640261717111985e-05
"[BUS]19.750268,50.173109",3.808817154044886e-05
"[BUS]19.914753,50.172979",1.869845330173944e-05
"[BUS]19.957103,50.17295",9.080017209544443e-05
"[BUS]19.94269,50.173358",7.864749562737555e-05
"[BUS]19.864148,50.172995",3.808817154044886e-05
"[BUS]19.91328,50.174237",1.5239387030963357e-05
"[BUS]19.955658,50.173059",4.889379911865471e-05
"[BUS]20.067819,50.173653",5.87699974206264e-05
"[BUS]19.955158,50.173099",4.6250983807238345e-05
"[BUS]19.751268,50.173849",7.327756840213583e-05
"[BUS]19.954261,50.173168",8.761643580450126e-05
"[BUS]19.953664,50.173213",4.900813739416166e-05
"[BUS]19.952576,50.173294",4.630079797882047e-05
"[BUS]19.952079,50.173331",4.28604199922086e-05
"[BUS]19.95153,50.173371",7.782394076728183e-05
"[BUS]19.86353,50.1752",6.707653345239167e-05
"[BUS]19.950796,50.173423",4.110712124741225e-05
"[BUS]19.81927,50.17367",6.395855485258316e-05
"[BUS]19.950344,50.173456",7.49175629622755e-05
"[BUS]20.127975,50.174094",5.87699974206264e-05
"[BUS]19.949364,50.173527",8.060760405697195e-05
"[BUS]19.948924,50.17356",4.4167531647342136e-05
"[BUS]19.948446,50.173596",4.0556803690026574e-05
"[BUS]20.067651,50.173955",5.897952499018351e-05
"[BUS]19.947297,50.173681",7.190211791642724e-05
"[BUS]19.946343,50.173746",7.193046709768452e-05
"[BUS]19.945275,50.173819",7.277518686337191e-05
"[BUS]19.944853,50.173849",3.779446224772121e-05
"[BUS]19.94448,50.173885",6.61613290796479e-05
"[BUS]19.944034,50.173928",3.2921492709310036e-05
"[BUS]20.067419,50.17434",5.877177801288087e-05
"[BUS]19.897541,50.173993",3.584537715731432e-05
"[BUS]19.94361,50.174001",2.734080172555467e-05
"[BUS]19.752313,50.174306",7.067355422672236e-05
"[BUS]19.818762,50.174079",6.635869895092146e-05
"[BUS]20.129301,50.17524",5.897952499018351e-05
"[BUS]19.752677,50.174451",3.939981995624326e-05
"[BUS]19.896717,50.175069",9.296597390169578e-05
"[BUS]20.067057,50.174702",5.782451192064679e-05
"[BUS]19.817709,50.174988",7.038304216105914e-05
"[BUS]19.753056,50.174602",7.446209399063036e-05
"[BUS]19.7536,50.174901",7.171682000818842e-05
"[BUS]20.066548,50.175057",0.00010182430351989141
"[BUS]20.095179,50.175314",9.757768223330893e-05
"[BUS]19.754334,50.175719",6.970848756618138e-05
"[BUS]19.91173,50.17557",2.6622859667517372e-05
"[BUS]20.129653,50.175529",5.877177801288087e-05
"[BUS]19.943291,50.175295",4.216348670935802e-05
"[BUS]20.067138,50.175625",9.679783448506766e-05
"[BUS]19.907269,50.177319",8.98572428735113e-05
"[BUS]20.12995,50.175772",0.00010054045911998148
"[BUS]19.911085,50.176208",3.6662084686142826e-05
"[BUS]19.943422,50.175665",7.902024966655354e-05
"[BUS]20.066716,50.176125",8.715349296564444e-05
"[BUS]20.130646,50.176268",9.316929478267383e-05
"[BUS]20.094902,50.17596",5.449953551827759e-05
"[BUS]19.896687,50.176194",6.233580203750877e-05
"[BUS]19.754829,50.176828",6.788888011946145e-05
"[BUS]20.066416,50.176481",4.611371015389804e-05
"[BUS]19.863547,50.176526",6.804160011293265e-05
"[BUS]19.910615,50.176795",4.5047056033630336e-05
"[BUS]19.816101,50.176819",7.46472088057606e-05
"[BUS]19.943807,50.176283",4.5413210986734655e-05
"[BUS]19.897822,50.176316",6.171032192377424e-05
"[BUS]19.898761,50.176417",6.107710257774542e-05
"[BUS]19.899607,50.176498",6.1002032523595324e-05
"[BUS]20.065475,50.177512",8.220498956992232e-05
"[BUS]20.130967,50.177189",8.715349296564444e-05
"[BUS]19.900442,50.176581",6.148375533286663e-05
"[BUS]19.901898,50.176731",6.174484343718238e-05
"[BUS]19.944147,50.176697",4.419370771828828e-05
"[BUS]19.91047,50.17709",2.918200875563425e-05
"[BUS]19.902656,50.176815",6.122580605957385e-05
"[BUS]19.903192,50.176874",7.143276882586917e-05
"[BUS]20.094516,50.176858",5.417888522362561e-05
"[BUS]19.90372,50.176934",3.710612005758468e-05
"[BUS]19.9043,50.177",6.551125772467864e-05
"[BUS]19.904766,50.177048",6.71005944604778e-05
"[BUS]19.910426,50.177527",6.244562428953222e-05
"[BUS]19.75556,50.177974",6.62507186933213e-05
"[BUS]19.905649,50.177134",6.867264085349838e-05
"[BUS]19.944638,50.177504",8.437735847461292e-05
"[BUS]19.906376,50.177227",3.5085690193435675e-05
"[BUS]19.814438,50.177982",7.776421776304056e-05
"[BUS]20.094255,50.177464",5.368876057916774e-05
"[BUS]20.131293,50.177844",4.611371015389804e-05
"[BUS]19.909414,50.177541",6.517479496603824e-05
"[BUS]20.109831,50.177526",0.0001709352493828853
"[BUS]19.86347,50.177752",6.97157403725799e-05
"[BUS]19.944708,50.177828",9.512825122876151e-05
"[BUS]20.131622,50.178181",4.810160555663198e-05
"[BUS]20.094082,50.177865",5.101437101591111e-05
"[BUS]19.760766,50.178072",0.00010896504315266635
"[BUS]19.756594,50.178063",3.744790338701639e-05
"[BUS]20.065654,50.178494",4.351694878488308e-05
"[BUS]19.757228,50.178118",4.107396021589049e-05
"[BUS]19.757756,50.178176",4.408388454196806e-05
"[BUS]19.758182,50.178223",4.659403333510827e-05
"[BUS]20.132554,50.179604",8.459917714780276e-05
"[BUS]20.094003,50.178188",4.761232067518898e-05
"[BUS]19.761399,50.178307",4.020883188973264e-05
"[BUS]19.76462,50.179656",7.031020366566162e-05
"[BUS]19.761779,50.178448",4.356570373621036e-05
"[BUS]19.762172,50.178593",8.245130699496138e-05
"[BUS]19.863341,50.178455",3.61035783636966e-05
"[BUS]20.065908,50.179085",7.80326458853148e-05
"[BUS]19.813522,50.178666",8.178499736626198e-05
"[BUS]20.093901,50.178599",8.866494114427002e-05
"[BUS]19.944684,50.179049",0.00010726805182023857
"[BUS]19.763101,50.178947",7.906639902928159e-05
"[BUS]19.8629,50.179302",6.297370978872447e-05
"[BUS]19.763589,50.179184",7.457840616212364e-05
"[BUS]19.812729,50.179389",9.055154853756412e-05
"[BUS]19.86055,50.17916",6.62507186933213e-05
"[BUS]19.861011,50.179174",6.478863348197317e-05
"[BUS]19.861943,50.179214",6.362442629157737e-05
"[BUS]20.108694,50.179183",7.167568668582094e-05
"[BUS]19.76394,50.179341",4.0774005164067775e-05
"[BUS]19.767459,50.180812",0.00010458218401613424
"[BUS]20.093735,50.179362",4.835608707893652e-05
"[BUS]19.944649,50.179414",0.0001238537338663107
"[BUS]19.785268,50.179566",8.38839668076781e-05
"[BUS]20.132519,50.180258",7.635850562566755e-05
"[BUS]19.764937,50.179796",6.946434151289218e-05
"[BUS]19.859249,50.179786",6.788888011946145e-05
"[BUS]19.786054,50.180089",4.4471710565007185e-05
"[BUS]20.065504,50.180681",7.301473746238272e-05
"[BUS]20.093618,50.179897",4.561866505544057e-05
"[BUS]19.765637,50.180097",3.93629697369632e-05
"[BUS]19.858758,50.180026",6.970848756618138e-05
"[BUS]19.786298,50.180273",8.145564894369321e-05
"[BUS]19.766619,50.180501",7.463943875617923e-05
"[BUS]19.78421,50.180123",4.634198979824709e-05
"[BUS]19.944517,50.180513",0.00010744289794255121
"[BUS]19.856844,50.180254",7.171682000818842e-05
"[BUS]19.856392,50.180263",7.468887772202997e-05
"[BUS]19.936226,50.180268",6.92986506300715e-05
"[BUS]19.936838,50.180334",7.169297449783401e-05
"[BUS]19.855755,50.180275",4.0006899422239475e-05
"[BUS]20.093443,50.180597",8.499470759759981e-05
"[BUS]19.783524,50.180521",8.556357444403629e-05
"[BUS]19.935491,50.180319",6.469568003127094e-05
"[BUS]19.937463,50.180716",7.023474402242886e-05
"[BUS]19.935089,50.180367",6.0875699325464707e-05
"[BUS]19.786739,50.180607",7.654976301344353e-05
"[BUS]20.132598,50.181123",4.133390497881186e-05
"[BUS]19.934395,50.180457",2.932726907828776e-05
"[BUS]19.939157,50.180518",7.448252481080752e-05
"[BUS]19.940417,50.180602",7.206748239928709e-05
"[BUS]19.934071,50.180529",2.337125347085138e-05
"[BUS]19.942278,50.180663",4.0329693872009505e-05
"[BUS]19.943439,50.180722",4.4053596643808076e-05
"[BUS]19.932583,50.180778",1.6392409121222053e-05
