,betweenness
"[BUS]19.921684,50.03136",0.00018631640596273455
"[BUS]19.774946,50.033979",0.0006381409564401371
"[BUS]19.864919,50.031517",0.00021908025474516913
"[BUS]19.811784,50.031531",0.002346629171815524
"[BUS]20.21015,50.031358",0.01980329970840253
"[BUS]19.780101,50.031562",9.49138299779806e-05
"[BUS]20.210785,50.031676",0.019818790072775334
"[BUS]19.812471,50.031804",0.002390500208844989
"[BUS]20.194608,50.031545",0.009240497223100821
"[BUS]20.194076,50.03158",0.009225006858728018
"[BUS]19.70593,50.03181",0.005738147047326818
"[BUS]20.195065,50.031563",0.009255987587473624
"[BUS]19.865497,50.031718",0.0002353836275929138
"[BUS]20.193241,50.031712",0.009209516494355216
"[BUS]19.779228,50.031972",4.8756943033462347e-05
"[BUS]19.948417,50.031957",0.001699918241982523
"[BUS]19.925811,50.031629",4.659677558796498e-05
"[BUS]19.919871,50.031803",6.20871399607679e-05
"[BUS]19.865878,50.031864",0.0002536075856785643
"[BUS]19.919173,50.031961",4.659677558796498e-05
"[BUS]19.813008,50.032018",0.002434363390720106
"[BUS]19.706362,50.03202",0.005784040786600703
"[BUS]19.867627,50.032536",0.0003175563972196336
"[BUS]20.095483,50.0321",0.007738159678415009
"[BUS]20.211534,50.031972",0.019834280437148136
"[BUS]19.94775,50.032343",3.331763716391663e-05
"[BUS]20.192437,50.033538",0.009194026129982413
"[BUS]19.778463,50.03233",3.6172985769146787e-06
"[BUS]19.813607,50.032264",0.002478218717440876
"[BUS]20.096721,50.032155",0.007753422243311741
"[BUS]19.829196,50.032569",4.659677558796498e-05
"[BUS]19.70711,50.032324",0.005829926670720241
"[BUS]19.814344,50.032569",0.0025220661890072993
"[BUS]20.056902,50.032365",0.0
"[BUS]19.971096,50.032315",4.659677558796498e-05
"[BUS]19.70788,50.03264",0.005875804699685431
"[BUS]19.777402,50.032823",6.115237659344359e-06
"[BUS]20.095449,50.032946",0.001678116261091694
"[BUS]20.212519,50.032359",0.01984977080152094
"[BUS]20.088437,50.033585",0.005904782364072485
"[BUS]20.213815,50.032824",0.019865261165893742
"[BUS]19.925818,50.032532",6.20871399607679e-05
"[BUS]19.86797,50.032642",0.0004261224854531575
"[BUS]19.970858,50.032543",6.20871399607679e-05
"[BUS]19.815085,50.032856",0.0025659058054193747
"[BUS]19.868391,50.032724",0.0005346885736866815
"[BUS]20.097264,50.032997",0.0077689126076845435
"[BUS]19.708779,50.033067",0.0059216748734962745
"[BUS]19.871708,50.033227",0.0006432546619202054
"[BUS]20.054784,50.032836",0.00010868391554873289
"[BUS]19.776335,50.033331",5.5225662638433545e-05
"[BUS]20.053098,50.032895",0.00021735212078877124
"[BUS]19.816219,50.03331",0.0026097375666771032
"[BUS]20.214599,50.032935",0.019880751530266548
"[BUS]20.050956,50.03297",0.00018636353688881814
"[BUS]20.215904,50.033145",0.028028388622072863
"[BUS]20.050208,50.032996",0.00020185390126162105
"[BUS]20.04955,50.033019",0.00021734426563442397
"[BUS]20.047824,50.033068",0.0002328346300072269
"[BUS]19.709844,50.033573",0.0059675371921527704
"[BUS]20.047462,50.033082",0.00024832499438002983
"[BUS]20.046761,50.033112",0.0002329446021680886
"[BUS]20.094478,50.033218",0.001662625896718891
"[BUS]20.046413,50.033128",0.0002484349665408915
"[BUS]20.046014,50.033146",0.00026392533091369443
"[BUS]20.044629,50.033204",0.00027941569528649736
"[BUS]20.093933,50.033324",0.001647135532346088
"[BUS]20.098114,50.033492",0.007784402972057346
"[BUS]20.043679,50.033254",0.0002949060596593003
"[BUS]20.042902,50.033302",0.0003103964240321032
"[BUS]20.215503,50.039057",0.008070055659895572
"[BUS]19.872674,50.03338",3.016772027066411e-05
"[BUS]20.093594,50.033392",0.0016316451679732852
"[BUS]19.873794,50.033576",4.414989500879251e-05
"[BUS]19.710131,50.033661",0.006013391655654919
"[BUS]19.939406,50.034406",0.0
"[BUS]19.710759,50.033826",0.00605923826400272
"[BUS]20.191652,50.033754",0.00917853576560961
"[BUS]19.875711,50.033911",0.0006722087608442174
"[BUS]20.092552,50.034092",0.0016161548036004822
"[BUS]20.190978,50.03378",0.009163045401236808
"[BUS]20.190398,50.033806",0.009147555036864003
"[BUS]20.188617,50.033889",0.0091320646724912
"[BUS]19.711372,50.033985",0.006151980143803682
"[BUS]20.187488,50.033969",0.009116574308118398
"[BUS]20.087834,50.034151",0.005889291999699682
"[BUS]19.876994,50.034131",0.00026426703012780037
"[BUS]19.71188,50.034121",1.0643734140541562e-06
"[BUS]19.715222,50.035484",0.00628942570699492
"[BUS]20.215615,50.034515",4.659677558796498e-05
"[BUS]20.098798,50.03429",0.00779989333643015
"[BUS]20.092179,50.035289",0.0016006644392276793
"[BUS]19.712286,50.034284",4.6879561144466454e-05
"[BUS]19.877603,50.034218",0.00015563810065949833
"[BUS]20.185114,50.035196",0.009101083943745595
"[BUS]19.946899,50.034145",0.0
"[BUS]19.879016,50.034363",9.318176844440907e-05
"[BUS]19.880593,50.03431",0.0001703508047519222
"[BUS]19.880261,50.034336",0.00010828330267702246
"[BUS]19.881139,50.034322",0.0002789797342202243
"[BUS]19.881671,50.034422",0.0007463417799965133
"[BUS]19.879806,50.034376",9.278508314987228e-05
"[BUS]19.644923,50.034401",9.380625321501649e-05
"[BUS]19.643159,50.038184",0.00014069759709100385
"[BUS]19.882032,50.034533",0.00011319277414406193
"[BUS]19.820088,50.034822",0.00037246392610700295
"[BUS]19.968821,50.034531",4.659677558796498e-05
"[BUS]19.882813,50.034805",6.660385371044421e-05
"[BUS]20.010751,50.034913",0.00012429996239109203
"[BUS]20.09898,50.034735",0.007815383700802953
"[BUS]19.995045,50.035063",6.225209820206043e-05
"[BUS]19.884266,50.034762",0.00012415071445849403
"[BUS]19.716371,50.036052",0.006335240894725332
"[BUS]19.883931,50.034813",8.208243535172624e-05
"[BUS]19.884962,50.034873",0.00021279613126735862
"[BUS]19.968596,50.034766",6.20871399607679e-05
"[BUS]19.82108,50.035112",0.0003569735617342
"[BUS]20.042307,50.035443",1.4374932455491558e-06
"[BUS]19.943084,50.035274",0.0
"[BUS]20.010403,50.035035",6.224424304771316e-05
"[BUS]20.087281,50.036261",0.005873801635326879
"[BUS]20.215595,50.035474",6.20871399607679e-05
"[BUS]20.00968,50.035288",4.673424078904208e-05
"[BUS]19.995022,50.035625",4.676173382925751e-05
"[BUS]20.101539,50.037012",0.007830874065175755
"[BUS]19.822287,50.035421",0.0003414831973613971
"[BUS]20.184085,50.03576",0.009085593579372792
"[BUS]20.008403,50.035734",9.32485372563608e-05
"[BUS]20.092072,50.035602",0.0015851740748548764
"[BUS]19.768237,50.038523",7.660739277168384e-05
"[BUS]19.822668,50.035519",0.00032599283298859416
"[BUS]19.823499,50.035762",0.00031050246861579123
"[BUS]20.042411,50.036582",0.00010710110194775936
"[BUS]20.091946,50.03597",0.0015696837104820735
"[BUS]19.996161,50.035692",0.0
"[BUS]19.967633,50.035714",0.0
"[BUS]19.997068,50.036051",6.20871399607679e-05
"[BUS]20.007887,50.035915",0.00020176356698662753
"[BUS]20.183134,50.036274",0.00907010321499999
"[BUS]19.824258,50.036029",0.00029501210424298836
"[BUS]19.885422,50.03584",0.0005589020869621201
"[BUS]20.091822,50.036325",0.0015541933461092705
"[BUS]19.884413,50.035984",0.0005743924513349231
"[BUS]19.720758,50.038842",0.006379944578115606
"[BUS]19.824792,50.036249",0.00027952173987018543
"[BUS]19.997078,50.036382",4.659677558796498e-05
"[BUS]19.948742,50.036067",4.659677558796498e-05
"[BUS]19.883728,50.03618",0.000589882815707726
"[BUS]19.71685,50.03629",3.9275771736315726e-08
"[BUS]20.006316,50.036454",0.0004188800331449809
"[BUS]20.017088,50.036218",0.00031036500341471415
"[BUS]20.016388,50.036227",0.0002948707114647376
"[BUS]20.014631,50.036244",0.00027937641951476105
"[BUS]20.014252,50.036248",0.0002638821275647845
"[BUS]20.01357,50.036254",0.0002483956907691552
"[BUS]20.012911,50.036261",0.00023292889185939407
"[BUS]20.182414,50.036578",0.009054612850627187
"[BUS]19.949048,50.036297",6.20871399607679e-05
"[BUS]20.217011,50.038022",0.02038509564270975
"[BUS]20.091647,50.036737",0.0015387029817364676
"[BUS]20.005722,50.036656",0.0005273636422578585
"[BUS]19.891589,50.036499",0.00027450229624228427
"[BUS]19.891235,50.036514",0.000167090915697808
"[BUS]19.890152,50.036613",6.234636005422759e-05
"[BUS]20.181194,50.037043",0.009039122486254384
"[BUS]19.889442,50.03663",5.1478754014789026e-05
"[BUS]19.889801,50.036637",3.927577173631573e-06
"[BUS]19.894555,50.036741",0.0
"[BUS]19.826126,50.036877",0.00018624963715078283
"[BUS]20.102925,50.036822",0.007846364429548558
"[BUS]19.992826,50.036863",9.318962359875632e-05
"[BUS]19.993144,50.036863",0.00010867998797155925
"[BUS]19.826631,50.037118",0.0001707592727779799
"[BUS]19.993589,50.036878",0.00012417035234436218
"[BUS]19.991755,50.037233",0.0
"[BUS]19.994144,50.037477",6.20871399607679e-05
"[BUS]20.103934,50.03692",0.00786185479392136
"[BUS]20.091079,50.0372",0.0015232126173636647
"[BUS]19.995898,50.036986",4.659677558796498e-05
"[BUS]19.949971,50.036993",0.0008758536372970144
"[BUS]19.996349,50.036993",6.20871399607679e-05
"[BUS]20.180821,50.037116",0.009023632121881581
"[BUS]19.896909,50.037238",0.0005318567905444931
"[BUS]20.081188,50.037212",0.005842820906581273
"[BUS]20.083973,50.037106",0.005858311270954076
"[BUS]20.180436,50.037162",0.009008141757508777
"[BUS]19.828416,50.038145",0.00015526890840517697
"[BUS]20.106069,50.037178",0.007877345158294163
"[BUS]20.180121,50.0372",0.008992651393135974
"[BUS]19.882396,50.037308",0.0006053731800805288
"[BUS]20.090719,50.037499",0.0015077222529908617
"[BUS]20.179676,50.037262",0.008977161028763172
"[BUS]19.744722,50.037241",0.006974520848545822
"[BUS]20.106997,50.037357",0.007892835522666968
"[BUS]20.066006,50.037281",9.318962359875632e-05
"[BUS]20.066901,50.037261",0.00010867998797155925
"[BUS]20.067288,50.037281",0.00012417035234436218
"[BUS]19.897732,50.037593",0.00042329070231096914
"[BUS]19.925607,50.037325",4.659677558796498e-05
"[BUS]19.877111,50.037366",0.0006828250019445435
"[BUS]20.178355,50.037797",0.008961670664390369
"[BUS]20.068152,50.037391",0.005641446169734835
"[BUS]19.877762,50.03751",0.0006673346375717405
"[BUS]20.079122,50.037906",0.00582733054220847
"[BUS]19.743256,50.037722",0.0069288313432849654
"[BUS]19.994902,50.037579",4.659677558796498e-05
"[BUS]19.87811,50.037597",0.0006518442731989376
"[BUS]20.064049,50.037533",0.0
"[BUS]19.950661,50.037513",0.0008913440016698174
"[BUS]20.061753,50.037519",0.00027941569528649736
"[BUS]20.061024,50.037531",0.00026392533091369443
"[BUS]20.062267,50.037521",0.0002949060596593003
"[BUS]20.019535,50.037524",0.00010867998797155925
"[BUS]20.028106,50.037952",9.318962359875632e-05
"[BUS]20.062598,50.03753",0.0003103964240321032
"[BUS]20.060189,50.037582",0.0002484349665408915
"[BUS]20.059477,50.037643",0.0002329446021680886
"[BUS]20.069001,50.037582",0.005656936534107638
"[BUS]19.898201,50.037789",0.0003147246140774452
"[BUS]19.878883,50.03785",0.0006363539088261347
"[BUS]20.018971,50.03762",0.00012417035234436218
"[BUS]20.090308,50.037933",0.001492231888618059
"[BUS]19.941393,50.038293",0.0
"[BUS]20.057836,50.037782",0.00037246392610700295
"[BUS]20.016975,50.037721",4.659677558796498e-05
"[BUS]19.880158,50.037732",0.0006208635444533317
"[BUS]20.108064,50.038168",0.00790832588703977
"[BUS]20.069749,50.037749",0.005672426898480441
"[BUS]20.016372,50.037755",6.20871399607679e-05
"[BUS]20.0572,50.037841",0.0003569735617342
"[BUS]20.178024,50.037954",0.008946180300017566
"[BUS]20.070112,50.03782",0.005687917262853244
"[BUS]20.056603,50.037901",0.0003414831973613971
"[BUS]20.014859,50.037844",0.00018621428895622015
"[BUS]20.014271,50.038107",0.0006982053941564847
"[BUS]20.07048,50.037878",0.005703407627226047
"[BUS]19.899724,50.038679",0.00020615852584392126
"[BUS]19.742652,50.037908",0.006883133982869763
"[BUS]19.925586,50.037895",6.20871399607679e-05
"[BUS]20.055931,50.037973",0.00032599283298859416
"[BUS]19.938594,50.038274",0.11680852132799302
"[BUS]20.015832,50.038024",0.0
"[BUS]20.216143,50.038136",0.0
"[BUS]20.090085,50.038239",0.001476741524245256
"[BUS]20.177221,50.038318",0.008930689935644763
"[BUS]20.071373,50.037967",0.00571889799159885
"[BUS]20.054345,50.038148",0.00031050246861579123
"[BUS]20.00644,50.039209",0.00018206283988369157
"[BUS]20.012962,50.038214",0.00040356640974499136
"[BUS]20.071719,50.037983",0.005734388355971652
"[BUS]20.072303,50.037991",0.005749878720344456
"[BUS]20.072888,50.037998",0.005765369084717259
"[BUS]20.074058,50.038012",0.005780859449090061
"[BUS]20.076396,50.038037",0.005796349813462864
"[BUS]20.077032,50.038045",0.005811840177835668
"[BUS]19.742111,50.038076",0.006837428767300212
"[BUS]20.138845,50.041509",0.008373036818223857
"[BUS]20.146054,50.038119",0.008388527182596662
"[BUS]20.011692,50.038171",0.00023291710912787318
"[BUS]20.013611,50.038152",0.00043440967328952013
"[BUS]20.026209,50.038141",0.001238620375362321
"[BUS]19.829069,50.038439",0.00013977854403237404
"[BUS]20.01331,50.038178",0.0004189193089167172
"[BUS]20.053778,50.03821",0.00029501210424298836
"[BUS]20.126532,50.03817",0.008187152445750223
"[BUS]20.125997,50.038184",0.00817166208137742
"[BUS]19.740909,50.038501",0.006791715696576314
"[BUS]19.643398,50.038786",0.00018758108581264392
"[BUS]19.875281,50.038362",0.0006983153663173464
"[BUS]20.125318,50.03823",0.008156171717004617
"[BUS]20.053381,50.038248",0.00027952173987018543
"[BUS]20.012533,50.038266",0.0002482975013398144
"[BUS]20.127359,50.038228",0.008202642810123026
"[BUS]20.124532,50.038361",0.008140681352631815
"[BUS]20.089861,50.038683",0.0014612511598724532
"[BUS]19.995565,50.038261",0.0
"[BUS]20.147069,50.03826",0.008404017546969464
"[BUS]19.991139,50.038732",0.0
"[BUS]20.011133,50.038489",0.00035710317178092987
"[BUS]20.128044,50.038309",0.008218133174495828
"[BUS]20.051872,50.038323",0.00018624963715078283
"[BUS]20.147438,50.038313",0.008419507911342267
"[BUS]20.176722,50.038553",0.00891519957127196
"[BUS]20.050764,50.038356",0.0001707592727779799
"[BUS]19.683807,50.038329",4.690705418468188e-05
"[BUS]20.048287,50.038428",0.00015526890840517697
"[BUS]20.123173,50.038626",0.00812519098825901
"[BUS]20.010481,50.038386",9.321318906179812e-05
"[BUS]20.1085,50.038386",0.007923816251412573
"[BUS]20.148321,50.038428",0.00843499827571507
"[BUS]20.04434,50.038541",0.00013977854403237404
"[BUS]20.010072,50.038452",0.00010870355343460104
"[BUS]19.997139,50.038538",0.0
"[BUS]20.148769,50.038486",0.008450488640087872
"[BUS]20.009543,50.038774",0.00034150283524726527
"[BUS]19.952002,50.038523",0.0009068343660426203
"[BUS]20.149152,50.038535",0.008465979004460675
"[BUS]20.176142,50.038776",0.008899709206899158
"[BUS]20.129163,50.038613",0.008233623538868631
"[BUS]20.149714,50.038608",0.008481469368833478
"[BUS]20.042009,50.038609",0.00024708387999316226
"[BUS]20.045165,50.043102",0.002575669762273023
"[BUS]20.121281,50.038988",0.008109700623886208
"[BUS]20.008939,50.038636",0.00012419391780740398
"[BUS]20.110218,50.038898",0.007939306615785376
"[BUS]20.089602,50.039238",0.0014457607954996502
"[BUS]20.008495,50.038699",0.0005587135632577858
"[BUS]20.11316,50.038755",0.007954796980158179
"[BUS]20.150893,50.038748",0.00849695973320628
"[BUS]19.774108,50.038858",0.030389027461666728
"[BUS]19.875108,50.038981",0.0007138057306901493
"[BUS]20.009191,50.038834",0.00032601247087446234
"[BUS]20.175796,50.038825",0.008884218842526354
"[BUS]19.643591,50.039326",0.00023445671937993674
"[BUS]20.113781,50.038839",0.007970287344530981
"[BUS]20.129599,50.038803",0.008249113903241434
"[BUS]19.740338,50.038806",0.006745994770698069
"[BUS]20.175346,50.03886",0.00886872847815355
"[BUS]19.725597,50.039306",0.006425728345228629
"[BUS]19.788869,50.042425",0.030432945629622277
"[BUS]20.174191,50.038946",0.008853238113780748
"[BUS]19.831257,50.038888",0.0006827425228238972
"[BUS]20.151879,50.038881",0.008512450097579083
"[BUS]19.8316,50.038899",0.0006672521584510943
"[BUS]20.114229,50.038899",0.007985777708903784
"[BUS]19.832568,50.038918",0.0006517617940782913
"[BUS]19.834094,50.038929",0.0006362714297054884
"[BUS]19.900174,50.03952",9.759243761039732e-05
"[BUS]19.834552,50.038941",0.0006207810653326855
"[BUS]20.006652,50.03893",9.319355117592996e-05
"[BUS]20.15231,50.038939",0.008527940461951888
"[BUS]19.83516,50.038969",0.0006052907009598826
"[BUS]20.114625,50.038943",0.008001268073276587
"[BUS]20.173834,50.038973",0.008837747749407945
"[BUS]20.129939,50.038952",0.008264604267614238
"[BUS]19.83551,50.039009",0.0005898003365870796
"[BUS]20.006168,50.038982",7.855154347263146e-09
"[BUS]20.173008,50.039003",0.008822257385035143
"[BUS]20.115768,50.03952",0.008016758437649391
"[BUS]20.120625,50.039104",0.008094210259513405
"[BUS]20.152767,50.038999",0.00854343082632469
"[BUS]20.172409,50.039063",0.00880676702066234
"[BUS]19.83583,50.039071",0.0005743099722142767
"[BUS]20.007314,50.039111",6.207535722924702e-05
"[BUS]19.739684,50.039166",0.006700265989665477
"[BUS]20.130496,50.039102",0.00828009463198704
"[BUS]20.212525,50.043564",0.008054565295522767
"[BUS]20.005279,50.03908",0.0001665803306652359
"[BUS]19.836217,50.039175",0.0005588196078414738
"[BUS]20.120305,50.039165",0.008078719895140602
"[BUS]20.17126,50.039438",0.008791276656289537
"[BUS]20.004822,50.039129",9.31739132900618e-05
"[BUS]20.132836,50.039138",0.008311075360732646
"[BUS]20.132198,50.039136",0.008295584996359844
"[BUS]20.118577,50.039491",0.0080632295307678
"[BUS]20.003646,50.039502",0.00010331098997520489
"[BUS]19.836586,50.03929",0.000543329243468671
"[BUS]20.154297,50.039199",0.008558921190697493
"[BUS]19.942373,50.040003",0.0
"[BUS]19.953326,50.039503",0.0009223247304154232
"[BUS]20.089476,50.039582",0.0014302704311268473
"[BUS]19.874942,50.039277",0.0007292960950629522
"[BUS]19.734315,50.039601",0.006471504257187306
"[BUS]19.644018,50.040488",0.0002813244977928823
"[BUS]20.002752,50.039351",2.6758583283951907e-05
"[BUS]20.155465,50.039353",0.008574411555070296
"[BUS]19.837642,50.039816",0.000527838879095868
"[BUS]20.170841,50.039618",0.008775786291916735
"[BUS]19.925062,50.039446",0.00023244187228986375
"[BUS]20.133905,50.040497",0.008326565725105449
"[BUS]19.868697,50.039542",0.0
"[BUS]20.00135,50.039934",0.00014120818212357594
"[BUS]20.002275,50.03963",3.255961476940574e-05
"[BUS]20.117956,50.039603",0.008047739166394997
"[BUS]20.089306,50.04005",0.0014147800667540444
"[BUS]19.737392,50.039597",0.0066545293534785365
"[BUS]19.735539,50.039599",0.006563032515641615
"[BUS]19.736444,50.039598",0.00660878486213725
"[BUS]19.734972,50.0396",0.006517272313991634
"[BUS]20.17006,50.040115",0.00876029592754393
"[BUS]20.117243,50.039664",0.008032248802022194
"[BUS]19.634153,50.039636",0.0
"[BUS]19.634718,50.040793",9.372770167154386e-05
"[BUS]20.158022,50.039683",0.008589901919443099
"[BUS]19.634432,50.040175",0.0
"[BUS]19.874635,50.039701",0.0007447864594357552
"[BUS]20.158791,50.039774",0.008605392283815901
"[BUS]19.993233,50.043338",0.0016743693524680495
"[BUS]19.998133,50.039813",0.0
"[BUS]19.901389,50.040509",4.995878164859361e-05
"[BUS]20.160217,50.039888",0.008620882648188704
"[BUS]19.997082,50.040128",0.00012417035234436218
"[BUS]19.838486,50.040286",0.0005123485147230651
"[BUS]19.869664,50.040165",0.00012417035234436218
"[BUS]19.995769,50.040046",4.659677558796498e-05
"[BUS]20.089051,50.040767",0.0013992897023812415
"[BUS]19.924693,50.040052",0.00024793223666266665
"[BUS]20.169327,50.040731",0.008744805563171127
"[BUS]19.994961,50.040331",0.00010867998797155925
"[BUS]19.870003,50.040339",0.00010867998797155925
"[BUS]20.161116,50.040171",0.008636373012561507
"[BUS]20.071212,50.040189",9.318962359875632e-05
"[BUS]20.069238,50.040204",0.0003103964240321032
"[BUS]20.068765,50.040226",0.0002949060596593003
"[BUS]20.071701,50.04023",0.00010867998797155925
"[BUS]20.220509,50.04023",0.007643159441739208
"[BUS]20.068187,50.040398",0.00027941569528649736
"[BUS]19.993234,50.040296",6.20871399607679e-05
"[BUS]20.077047,50.040404",0.0003103964240321032
"[BUS]20.080149,50.04033",0.001259876423026015
"[BUS]19.993654,50.040486",9.318962359875632e-05
"[BUS]20.162,50.040425",0.008651863376934311
"[BUS]19.870357,50.040559",9.318962359875632e-05
"[BUS]20.080778,50.040376",0.001275366787398818
"[BUS]20.067022,50.040813",0.00026392533091369443
"[BUS]20.076558,50.040536",0.0002949060596593003
"[BUS]20.072758,50.04042",0.00012417035234436218
"[BUS]20.081703,50.04046",0.001290857151771621
"[BUS]20.163198,50.040535",0.008667353741307114
"[BUS]19.644207,50.041032",0.0003281844210514806
"[BUS]19.901772,50.040805",6.333218192480912e-05
"[BUS]19.983982,50.04051",0.0039746570412118945
"[BUS]20.075739,50.040599",0.00027941569528649736
"[BUS]19.98002,50.040566",0.00012417035234436218
"[BUS]20.082055,50.040551",0.0013063475161444239
"[BUS]19.980979,50.040576",0.00010867998797155925
"[BUS]19.98136,50.040576",9.318962359875632e-05
"[BUS]20.074714,50.040664",0.00026392533091369443
"[BUS]19.93615,50.040864",0.0
"[BUS]20.07393,50.040611",0.0002329446021680886
"[BUS]20.074353,50.040661",0.0002484349665408915
"[BUS]20.222572,50.040661",1.3526575785987137e-05
"[BUS]19.976131,50.040739",0.00013977854403237404
"[BUS]19.902069,50.041083",0.00012321202351399607
"[BUS]20.222239,50.04107",5.956563541529643e-05
"[BUS]20.223451,50.040853",0.00761127929782084
"[BUS]19.8716,50.041002",1.3746520107710505e-07
"[BUS]20.066352,50.041054",0.0002484349665408915
"[BUS]19.99161,50.041202",0.0011309576298787322
"[BUS]20.16559,50.040907",0.008682844105679917
"[BUS]19.873248,50.040986",0.0
"[BUS]20.166249,50.040912",0.00869833447005272
"[BUS]20.166978,50.040913",0.008713824834425522
"[BUS]20.167937,50.040913",0.008729315198798325
"[BUS]19.975596,50.040959",0.00015526890840517697
"[BUS]20.22397,50.040971",0.007565220600305663
"[BUS]20.083014,50.040997",0.0013218378805172268
"[BUS]20.088303,50.041076",0.0013837993380084385
"[BUS]20.065135,50.041481",0.0002329446021680886
"[BUS]20.224508,50.041065",0.007519154047636138
"[BUS]19.957164,50.041069",0.001166682871850085
"[BUS]20.221735,50.041465",0.00010559683989025847
"[BUS]20.087424,50.041184",0.0013683089736356356
"[BUS]19.902498,50.041747",0.00022960223399332813
"[BUS]20.224813,50.041118",0.007473079639812266
"[BUS]19.975086,50.04131",0.0001707592727779799
"[BUS]19.957622,50.041157",0.001182173236222888
"[BUS]19.838709,50.0412",0.0022578855655773188
"[BUS]20.086629,50.041281",0.0013528186092628327
"[BUS]19.837941,50.041313",0.0022733759299501215
"[BUS]20.084596,50.041525",0.0013373282448900297
"[BUS]19.643387,50.041407",0.00037503648915573163
"[BUS]20.225947,50.041322",0.007426997376834047
"[BUS]19.64167,50.041878",0.0004218807021056354
"[BUS]19.840943,50.041643",0.001551129835913838
"[BUS]20.226642,50.041458",0.00738090725870148
"[BUS]20.22149,50.041641",0.00015162018921087325
"[BUS]20.226952,50.041514",0.007334809285414567
"[BUS]19.974794,50.041651",0.00018624963715078283
"[BUS]19.923699,50.041621",9.318176844440907e-05
"[BUS]20.044624,50.041641",4.659677558796498e-05
"[BUS]20.221068,50.041939",0.00019763568337714075
"[BUS]19.841702,50.042076",0.001535639471541035
"[BUS]19.798298,50.041661",0.04124597012907888
"[BUS]20.228074,50.041731",0.007288703456973306
"[BUS]19.637512,50.043951",0.0009370413620850207
"[BUS]20.029342,50.041788",4.659677558796498e-05
"[BUS]20.030745,50.041799",4.659677558796498e-05
"[BUS]20.029974,50.041832",6.20871399607679e-05
"[BUS]19.641167,50.042008",0.0004687170599011919
"[BUS]19.902703,50.04217",0.00033711965912149245
"[BUS]20.05928,50.042051",6.20871399607679e-05
"[BUS]19.813021,50.041929",0.0003103964240321032
"[BUS]20.228861,50.041906",0.007242589773377698
"[BUS]19.81334,50.041979",0.0002949060596593003
"[BUS]20.032082,50.041929",6.20871399607679e-05
"[BUS]20.220506,50.042399",0.000243643322389061
"[BUS]19.814183,50.042113",0.00027941569528649736
"[BUS]19.640869,50.042084",0.0005155455625424012
"[BUS]20.033539,50.042034",4.659677558796498e-05
"[BUS]20.229382,50.042027",0.007196719599566854
"[BUS]20.044971,50.042503",6.20871399607679e-05
"[BUS]20.058408,50.042182",4.659677558796498e-05
"[BUS]19.842331,50.042422",0.0015201491071682321
"[BUS]20.239995,50.043678",0.006688864233130424
"[BUS]19.639745,50.042332",0.0005623662100292631
"[BUS]19.815278,50.042288",0.00026392533091369443
"[BUS]19.944543,50.042489",6.20871399607679e-05
"[BUS]19.635625,50.042858",1.1782731520894719e-08
"[BUS]19.98356,50.043123",0.0
"[BUS]19.90298,50.042726",0.0004456857473550164
"[BUS]20.055613,50.042232",6.20871399607679e-05
"[BUS]20.230222,50.042221",0.00037404673970797646
"[BUS]20.034088,50.042217",6.20871399607679e-05
"[BUS]20.054806,50.042317",4.659677558796498e-05
"[BUS]20.057158,50.042235",4.659677558796498e-05
"[BUS]19.963256,50.042346",0.0
"[BUS]20.057493,50.042257",6.20871399607679e-05
"[BUS]19.816581,50.042531",0.0002484349665408915
"[BUS]19.679867,50.042299",0.0
"[BUS]19.638689,50.042579",0.0006091790023617778
"[BUS]20.049623,50.042339",0.00013977854403237404
"[BUS]20.047243,50.042604",6.20871399607679e-05
"[BUS]20.050496,50.04241",0.00015526890840517697
"[BUS]20.220244,50.042614",0.00028964310624663396
"[BUS]20.050891,50.042452",0.0001707592727779799
"[BUS]20.231456,50.042509",0.0003278780700319373
"[BUS]19.944868,50.04266",4.659677558796498e-05
"[BUS]19.989938,50.042746",0.00021983827713968003
"[BUS]20.051272,50.042516",0.00018624963715078283
"[BUS]19.816949,50.042597",0.0002329446021680886
"[BUS]19.960448,50.042532",0.0
"[BUS]19.842821,50.042669",0.0015046587427954292
"[BUS]19.638342,50.042707",0.0006559839395399453
"[BUS]20.135601,50.042828",0.008342056089478252
"[BUS]20.046778,50.042771",4.659677558796498e-05
"[BUS]20.232065,50.042648",0.0002817094003558982
"[BUS]20.219753,50.043018",0.0003356350349498597
"[BUS]19.923078,50.042719",0.00012416249719001492
"[BUS]19.843501,50.042873",0.0014891683784226263
"[BUS]19.965389,50.042823",0.00018636353688881814
"[BUS]19.97532,50.042862",0.0
"[BUS]19.845437,50.04345",0.0014736780140498233
"[BUS]19.989121,50.04308",0.00013969213733455415
"[BUS]20.233203,50.042911",0.00023554073067985905
"[BUS]20.136546,50.042987",0.008357546453851054
"[BUS]19.966328,50.042986",0.00020185390126162105
"[BUS]20.219054,50.043608",0.00038161910849873813
"[BUS]20.036179,50.043077",0.0005589020869621201
"[BUS]19.966956,50.043133",0.00021734426563442397
"[BUS]19.988069,50.04351",0.00012153102048368177
"[BUS]20.234298,50.043165",0.00018937206100381993
"[BUS]19.636577,50.043514",4.685599568142466e-05
"[BUS]20.065658,50.043612",0.0
"[BUS]19.974014,50.043899",4.659677558796498e-05
"[BUS]19.934724,50.043724",0.003717023688930358
"[BUS]19.967469,50.043282",0.0002328346300072269
